Unique #,Length,Tagging_Location,Freq,Code,Freq_Code,Survey,Date,Sig,Status,Latitude,Longitude,Date_Original,Notes,Survey_Period,Use,Located_1,Located_2,Located_3
72,326,Kikiakrorak,151.4,72,400_72,4,7/30/2020,113,A,69.6983,-152.4734,7/30/2020,Downstream a bit,Summer 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
72,326,Kikiakrorak,151.4,72,400_72,4,7/30/2020,75,A,69.7021,-152.3933,8/11/2020, ,Summer 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
72,326,Kikiakrorak,151.4,72,400_72,5,10/11/2020,87,A,69.8397,-151.8917,10/11/2020,Lower Kik,Fall 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
72,326,Kikiakrorak,151.4,72,400_72,6,4/15/2021,55,A,70.0127,-151.5914,4/15/2021,kik mouth,Winter 2021,1,NFA,Lower Colville,Colville
72,326,Kikiakrorak,151.4,72,400_72,7,6/14/2021,82,A,69.9093,-151.7502,6/14/2021,Lower Kik,Spring 2021,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
72,326,Kikiakrorak,151.4,72,400_72,8,8/13/2021,68,D,69.9621,-151.7245,8/13/2021, ,Summer 2021,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
73,385,Anaktuvuk,151.4,73,400_73,0,7/23/2019,0,Tagged,69.4028,-151.1073,7/26/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
73,385,Anaktuvuk,151.4,73,400_73,1,10/18/2019,78,A,69.4016,-151.0922,10/18/2019, ,Fall 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
73,385,Anaktuvuk,151.4,73,400_73,2,4/25/2020,104,A,69.3767,-151.0497,4/25/2020,Upstream,Winter 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
73,385,Anaktuvuk,151.4,73,400_73,3,6/3/2020,102,A,69.4553,-151.1772,6/3/2020,"Lower Anak, DS",Spring 2020,1,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
73,385,Anaktuvuk,151.4,73,400_73,3,6/3/2020,124,A,69.3985,-151.0918,6/12/2020,"Lower Anak, US",Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
73,385,Anaktuvuk,151.4,73,400_73,4,7/30/2020,100,DD,69.7513,-151.5069,7/30/2020,"Between Anaktuvuk and kog, downstream from previous detection, don't use",Summer 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
74,355,Anaktuvuk,151.4,74,400_74,0,7/23/2019,0,Tagged,69.4028,-151.1073,7/26/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
74,355,Anaktuvuk,151.4,74,400_74,1,10/18/2019,123,A,69.3775,-151.0745,10/18/2019,Upstream,Fall 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
74,355,Anaktuvuk,151.4,74,400_74,2,4/25/2020,83,A,69.3017,-150.9914,4/25/2020,upstream to confluence,Winter 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
74,355,Anaktuvuk,151.4,74,400_74,3,6/3/2020,92,A,69.2909,-150.9859,6/3/2020,Upstream,Spring 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
74,355,Anaktuvuk,151.4,74,400_74,3,6/3/2020,93,A,69.3548,-151.0433,6/12/2020,Downstream,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
74,355,Anaktuvuk,151.4,74,400_74,4,7/30/2020,88,A,69.3956,-151.0806,7/30/2020,Downstream,Summer 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
74,355,Anaktuvuk,151.4,74,400_74,4,7/30/2020,99,A,69.4019,-151.0974,8/11/2020,"Downstream, tagging location",Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
74,355,Anaktuvuk,151.4,74,400_74,5,10/11/2020,90,A,69.358,-151.0142,10/11/2020,Upstream,Fall 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
74,355,Anaktuvuk,151.4,74,400_74,6,4/15/2021,91,A,69.3115,-151.0208,4/15/2021,upstream to confluence,Winter 2021,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
74,355,Anaktuvuk,151.4,74,400_74,7,6/14/2021,118,A,69.3748,-151.0475,6/14/2021,downstream,Spring 2021,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
74,355,Anaktuvuk,151.4,74,400_74,8,8/13/2021,71,A,69.4132,-151.1043,8/13/2021,"Downstream, tagging location",Summer 2021,1,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
75,347,Anaktuvuk,151.4,75,400_75,0,7/23/2019,0,Tagged,69.4028,-151.1073,7/26/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
75,347,Anaktuvuk,151.4,75,400_75,1,10/18/2019,86,A,69.5228,-151.4576,10/18/2019,Colville near Anaktuvuk mouth,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
75,347,Anaktuvuk,151.4,75,400_75,2,4/25/2020,69,A,69.5095,-151.4588,4/25/2020,Colville near Anaktuvuk mouth,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
75,347,Anaktuvuk,151.4,75,400_75,3,6/3/2020,101,A,69.4462,-151.1602,6/3/2020,Anaktuvuk,Spring 2020,1,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
75,347,Anaktuvuk,151.4,75,400_75,3,6/3/2020,81,A,69.4,-151.093,6/12/2020,Tagging location,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
75,347,Anaktuvuk,151.4,75,400_75,4,7/30/2020,86,A,69.4012,-151.0844,7/30/2020,Tagging location,Summer 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
75,347,Anaktuvuk,151.4,75,400_75,4,7/30/2020,102,A,69.4009,-151.0971,8/11/2020,Tagging location,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
75,347,Anaktuvuk,151.4,75,400_75,5,10/11/2020,93,A,69.5377,-151.4676,10/11/2020,Colville near Anaktuvuk mouth,Fall 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
75,347,Anaktuvuk,151.4,75,400_75,6,4/15/2021,114,D,69.5459,-151.4601,4/15/2021,Colville near Anaktuvuk mouth,Winter 2021,1,Colville DS Anaktuvuk,Middle Colville,Colville
75,347,Anaktuvuk,151.4,75,400_75,7,6/14/2021,70,DD,69.5413,-151.4594,6/14/2021, ,Spring 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
75,347,Anaktuvuk,151.4,75,400_75,8,8/13/2021,73,DD,69.5473,-151.4662,8/13/2021, ,Summer 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
76,350,Nuiqsut,151.4,76,400_76,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/26/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
76,350,Nuiqsut,151.4,76,400_76,2,4/25/2020,70,D,70.1262,-151.0088,4/25/2020, ,Winter 2020,1,NFA,Lower Colville,Colville
76,350,Nuiqsut,151.4,76,400_76,3,6/3/2020,79,DD,70.1195,-151.0059,6/3/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
76,350,Nuiqsut,151.4,76,400_76,3,6/3/2020,77,DD,70.1195,-151.005,6/12/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
76,350,Nuiqsut,151.4,76,400_76,4,7/30/2020,63,DD,70.1157,-150.9973,7/30/2020, ,Summer 2020,0,NFA,Lower Colville,Colville
76,350,Nuiqsut,151.4,76,400_76,4,7/30/2020,43,DD,70.1152,-151.001,8/11/2020, ,Summer 2020,0,NFA,Lower Colville,Colville
76,350,Nuiqsut,151.4,76,400_76,5,10/11/2020,60,DD,70.1231,-151.0166,10/11/2020, ,Fall 2020,0,NFA,Lower Colville,Colville
76,350,Nuiqsut,151.4,76,400_76,7,6/14/2021,77,DD,70.1143,-151.0008,6/14/2021, ,Spring 2021,0,NFA,Lower Colville,Colville
77,343,Nuiqsut,151.4,77,400_77,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/26/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
77,343,Nuiqsut,151.4,77,400_77,2,4/25/2020,54,D,70.0486,-151.2389,4/25/2020, ,Winter 2020,1,NFA,Lower Colville,Colville
77,343,Nuiqsut,151.4,77,400_77,3,6/3/2020,63,DD,70.0545,-151.2253,6/3/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
77,343,Nuiqsut,151.4,77,400_77,3,6/3/2020,54,DD,70.0538,-151.2229,6/12/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
77,343,Nuiqsut,151.4,77,400_77,4,7/30/2020,46,DD,70.0546,-151.2248,7/30/2020, ,Summer 2020,0,NFA,Lower Colville,Colville
77,343,Nuiqsut,151.4,77,400_77,8,8/13/2021,53,DD,70.0537,-151.2248,8/13/2021, ,Summer 2021,0,NFA,Lower Colville,Colville
78,336,Nuiqsut,151.4,78,400_78,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/26/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
79,336,Nuiqsut,151.4,79,400_79,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/26/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
79,336,Nuiqsut,151.4,79,400_79,2,4/25/2020,62,D,70.1497,-150.9506,4/25/2020, ,Winter 2020,1,NFA,Lower Colville,Colville
79,336,Nuiqsut,151.4,79,400_79,3,6/3/2020,63,DD,70.1449,-150.9316,6/3/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
79,336,Nuiqsut,151.4,79,400_79,3,6/3/2020,54,DD,70.1486,-150.9645,6/12/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
79,336,Nuiqsut,151.4,79,400_79,4,7/30/2020,53,DD,70.1495,-150.9582,8/11/2020, ,Summer 2020,0,NFA,Lower Colville,Colville
79,336,Nuiqsut,151.4,79,400_79,5,10/11/2020,53,DD,70.1499,-150.923,10/11/2020, ,Fall 2020,0,NFA,Lower Colville,Colville
79,336,Nuiqsut,151.4,79,400_79,6,4/15/2021,54,DD,70.1472,-150.9258,4/15/2021, ,Winter 2021,0,NFA,Lower Colville,Colville
80,336,Nuiqsut,151.4,80,400_80,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/26/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
80,336,Nuiqsut,151.4,80,400_80,3,6/3/2020,70,A,69.6178,-151.0791,6/3/2020,Way up Itkillik,Spring 2020,1,Upper Itkillik,Itkillik,Itkillik
80,336,Nuiqsut,151.4,80,400_80,3,6/3/2020,63,A,69.9275,-150.8672,6/12/2020,DS lower Itkillik,Spring 2020,0,Lower Itkillik,Itkillik,Itkillik
80,336,Nuiqsut,151.4,80,400_80,4,7/30/2020,63,A,69.9223,-150.8534,7/30/2020, ,Summer 2020,0,Lower Itkillik,Itkillik,Itkillik
80,336,Nuiqsut,151.4,80,400_80,4,7/30/2020,84,A,69.9196,-150.7766,8/11/2020,trib of Itkillik,Summer 2020,1,Lower Itkillik,Itkillik,Itkillik
80,336,Nuiqsut,151.4,80,400_80,5,10/11/2020,88,D,69.9285,-150.8798,10/11/2020,"Itkillik, maybe died before it could travel to Nuiqsut",Fall 2020,1,Lower Itkillik,Itkillik,Itkillik
80,336,Nuiqsut,151.4,80,400_80,6,4/15/2021,95,DD,69.919,-150.8875,4/15/2021, ,Winter 2021,0,Lower Itkillik,Itkillik,Itkillik
80,336,Nuiqsut,151.4,80,400_80,7,6/14/2021,86,DD,69.9466,-150.8818,6/14/2021, ,Spring 2021,0,Lower Itkillik,Itkillik,Itkillik
80,336,Nuiqsut,151.4,80,400_80,8,8/13/2021,89,DD,69.9344,-150.8836,8/13/2021, ,Summer 2021,0,Lower Itkillik,Itkillik,Itkillik
81,334,Nuiqsut,151.4,81,400_81,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/26/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
81,334,Nuiqsut,151.4,81,400_81,3,6/3/2020,116,A,70.0551,-151.2185,6/3/2020,Big Bend,Spring 2020,0,NFA,Lower Colville,Colville
81,334,Nuiqsut,151.4,81,400_81,3,6/3/2020,55,A,69.9506,-151.5465,6/12/2020,spawn in lower colville slough,Spring 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
81,334,Nuiqsut,151.4,81,400_81,4,7/30/2020,87,A,69.6323,-151.0822,7/30/2020,migrate way up the itkillik,Summer 2020,1,Upper Itkillik,Itkillik,Itkillik
81,334,Nuiqsut,151.4,81,400_81,4,7/30/2020,102,A,69.7131,-150.8902,8/11/2020,Looks to be up a little beaded stream in lower itkillik,Summer 2020,0,Lower Itkillik,Itkillik,Itkillik
81,334,Nuiqsut,151.4,81,400_81,5,10/11/2020,86,A,69.9295,-150.8332,10/11/2020,DS lower Itkillik,Fall 2020,1,Lower Itkillik,Itkillik,Itkillik
81,334,Nuiqsut,151.4,81,400_81,6,4/15/2021,111,D,69.9713,-150.8833,4/15/2021, ,Winter 2021,1,Lower Itkillik,Itkillik,Itkillik
81,334,Nuiqsut,151.4,81,400_81,7,6/14/2021,63,DD,69.9799,-150.8676,6/14/2021, ,Spring 2021,0,Lower Itkillik,Itkillik,Itkillik
81,334,Nuiqsut,151.4,81,400_81,8,8/13/2021,64,DD,69.9697,-150.8643,8/13/2021, ,Summer 2021,0,Lower Itkillik,Itkillik,Itkillik
82,358,Nuiqsut,151.4,82,400_82,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/26/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
82,358,Nuiqsut,151.4,82,400_82,3,6/3/2020,99,A,69.7956,-150.8308,6/3/2020,Upstream the itkillik,Spring 2020,0,Lower Itkillik,Itkillik,Itkillik
82,358,Nuiqsut,151.4,82,400_82,3,6/3/2020,84,A,69.5807,-150.9892,6/12/2020,US,Spring 2020,1,Upper Itkillik,Itkillik,Itkillik
82,358,Nuiqsut,151.4,82,400_82,4,7/30/2020,98,A,69.7068,-150.9944,7/30/2020,DS,Summer 2020,0,Upper Itkillik,Itkillik,Itkillik
82,358,Nuiqsut,151.4,82,400_82,4,7/30/2020,95,A,69.698,-150.9853,8/11/2020, ,Summer 2020,1,Upper Itkillik,Itkillik,Itkillik
82,358,Nuiqsut,151.4,82,400_82,5,10/11/2020,114,D,69.7025,-150.9957,10/11/2020, ,Fall 2020,1,Upper Itkillik,Itkillik,Itkillik
82,358,Nuiqsut,151.4,82,400_82,6,4/15/2021,113,DD,69.7059,-150.996,4/15/2021, ,Winter 2021,0,Upper Itkillik,Itkillik,Itkillik
82,358,Nuiqsut,151.4,82,400_82,7,6/14/2021,129,DD,69.7038,-150.9808,6/14/2021, ,Spring 2021,0,Upper Itkillik,Itkillik,Itkillik
82,358,Nuiqsut,151.4,82,400_82,8,8/13/2021,95,DD,69.7065,-150.9898,8/13/2021, ,Summer 2021,0,Upper Itkillik,Itkillik,Itkillik
83,344,Nuiqsut,151.4,83,400_83,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/26/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
83,344,Nuiqsut,151.4,83,400_83,2,4/25/2020,70,A,70.1188,-151.0041,4/25/2020,US from tagging,Winter 2020,1,NFA,Lower Colville,Colville
83,344,Nuiqsut,151.4,83,400_83,3,6/3/2020,112,A,70.1046,-150.8896,6/3/2020,Lower Itkillik,Spring 2020,0,Lower Itkillik,Itkillik,Itkillik
83,344,Nuiqsut,151.4,83,400_83,3,6/3/2020,75,A,70.0031,-151.4506,6/12/2020,Big Bend Slough,Spring 2020,1,NFA,Lower Colville,Colville
83,344,Nuiqsut,151.4,83,400_83,4,7/30/2020,130,D,70.0835,-150.8887,7/30/2020,Lower itkillik,Summer 2020,1,Lower Itkillik,Itkillik,Itkillik
83,344,Nuiqsut,151.4,83,400_83,4,7/30/2020,75,DD,70.0802,-150.8748,8/11/2020, ,Summer 2020,0,Lower Itkillik,Itkillik,Itkillik
83,344,Nuiqsut,151.4,83,400_83,5,10/11/2020,100,DD,70.084,-150.8877,10/11/2020, ,Fall 2020,0,Lower Itkillik,Itkillik,Itkillik
83,344,Nuiqsut,151.4,83,400_83,6,4/15/2021,137,DD,70.0824,-150.8981,4/15/2021, ,Winter 2021,0,Lower Itkillik,Itkillik,Itkillik
83,344,Nuiqsut,151.4,83,400_83,7,6/14/2021,89,DD,70.0834,-150.8721,6/14/2021, ,Spring 2021,0,Lower Itkillik,Itkillik,Itkillik
83,344,Nuiqsut,151.4,83,400_83,8,8/13/2021,110,DD,70.0841,-150.8865,8/13/2021, ,Summer 2021,0,Lower Itkillik,Itkillik,Itkillik
84,336,Nuiqsut,151.4,84,400_84,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/26/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
85,377,Nuiqsut,151.4,85,400_85,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/26/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
85,377,Nuiqsut,151.4,85,400_85,2,4/25/2020,56,A,70.1202,-151.0059,4/25/2020,US,Winter 2020,1,NFA,Lower Colville,Colville
85,377,Nuiqsut,151.4,85,400_85,3,6/3/2020,114,A,69.9136,-150.8483,6/3/2020,Lower Itkillik,Spring 2020,0,Lower Itkillik,Itkillik,Itkillik
85,377,Nuiqsut,151.4,85,400_85,3,6/3/2020,51,A,69.435912,-150.974975,6/12/2020,"Upper Itkillik trib most likely.  Detected from Anaktuvuk (69.4205, -151.1113).  Lat long moved to upper Itkilik.",Spring 2020,1,Upper Itkillik,Itkillik,Itkillik
85,377,Nuiqsut,151.4,85,400_85,4,7/30/2020,54,A,69.436559,-150.99096,7/30/2020,Upper Itkillik trib most likely.  Detected from Anaktuvuk. Moved to Itkillik trib for location designations.,Summer 2020,1,Upper Itkillik,Itkillik,Itkillik
85,377,Nuiqsut,151.4,85,400_85,4,7/30/2020,73,A,69.4359,-150.975,8/11/2020,Upper Itkillik trib,Summer 2020,0,Upper Itkillik,Itkillik,Itkillik
85,377,Nuiqsut,151.4,85,400_85,5,10/11/2020,69,D,69.4569,-150.9339,10/11/2020,Upper Itkillik trib,Fall 2020,1,Upper Itkillik,Itkillik,Itkillik
86,355,Colville,151.4,86,400_86,0,7/23/2019,0,Tagged,69.265,-152.5352,7/26/2019, ,Tagging 2019,1,Colville US Anaktuvuk,Upper Colville,Colville
86,355,Colville,151.4,86,400_86,1,10/18/2019,24,A,69.2682,-152.583,10/18/2019, ,Fall 2019,1,Colville US Anaktuvuk,Upper Colville,Colville
86,355,Colville,151.4,86,400_86,2,4/25/2020,62,A,69.2601,-152.6985,4/25/2020, ,Winter 2020,1,Colville US Anaktuvuk,Upper Colville,Colville
86,355,Colville,151.4,86,400_86,3,6/3/2020,17,A,69.3241,-152.6138,6/3/2020,Prince Creek,Spring 2020,1,Prince,Other Colville Tribs,Other Colville Tribs
86,355,Colville,151.4,86,400_86,3,6/3/2020,41,A,69.2629,-152.5284,6/12/2020,Colville upstream of Prince mouth,Spring 2020,0,Colville US Anaktuvuk,Upper Colville,Colville
86,355,Colville,151.4,86,400_86,4,7/30/2020,30,A,69.3225,-152.3937,7/30/2020,Colville downstream prince mouth,Summer 2020,0,Colville US Anaktuvuk,Upper Colville,Colville
86,355,Colville,151.4,86,400_86,4,7/30/2020,2,D,69.1909,-152.4958,8/11/2020,up the Fossil Creek,Summer 2020,1,Fossil,Other Colville Tribs,Other Colville Tribs
86,355,Colville,151.4,86,400_86,6,4/15/2021,2,DD,69.1943,-152.5032,4/15/2021, ,Winter 2021,0,Fossil,Other Colville Tribs,Other Colville Tribs
86,355,Colville,151.4,86,400_86,8,8/13/2021,2,DD,69.1978,-152.4899,8/13/2021, ,Summer 2021,0,Fossil,Other Colville Tribs,Other Colville Tribs
86,355,Colville,151.4,86,400_86,9,4/20/2022,8,DD,69.1945,-152.4963,4/21/2022, ,Winter 2022,0,Fossil,Other Colville Tribs,Other Colville Tribs
87,358,Nanushuk,151.4,87,400_87,0,7/23/2019,0,Tagged,69.1958,-150.9066,7/28/2019, ,Tagging 2019,1,Nanushuk,Anaktuvuk Confluence,Anaktuvuk
87,358,Nanushuk,151.4,87,400_87,1,10/18/2019,86,A,69.7229,-151.5131,10/18/2019,Lower Colville,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,2,4/25/2020,124,D,69.5765,-151.4461,4/25/2020,Back upstream near Anaktuvuk mouth,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,3,6/3/2020,80,DD,69.5849,-151.4472,6/3/2020, ,Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,3,6/3/2020,97,DD,69.582,-151.4491,6/12/2020, ,Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,4,7/30/2020,101,DD,69.581,-151.4516,7/30/2020, ,Summer 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,4,7/30/2020,74,DD,69.5813,-151.4519,8/11/2020, ,Summer 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,5,10/11/2020,67,DD,69.5944,-151.4535,10/11/2020, ,Fall 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,6,4/15/2021,136,DD,69.5815,-151.4567,4/15/2021, ,Winter 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,7,6/14/2021,91,DD,69.5799,-151.4554,6/14/2021, ,Spring 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,8,8/13/2021,100,DD,69.5804,-151.4517,8/13/2021, ,Summer 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,9,4/20/2022,129,DD,69.5812,-151.4526,4/21/2022, ,Winter 2022,0,Colville DS Anaktuvuk,Middle Colville,Colville
87,358,Nanushuk,151.4,87,400_87,10,6/16/2022,24,DD,70.0305,-152.0116,6/16/2022, ,Spring 2022,0,Out of Drainage,Out of Drainage,Out of Drainage
88,345,Anaktuvuk,151.4,88,400_88,0,7/23/2019,0,Tagged,69.5077,-151.4015,7/26/2019, ,Tagging 2019,1,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
88,345,Anaktuvuk,151.4,88,400_88,1,10/18/2019,77,A,69.9527,-151.6122,10/18/2019,lower colville between kik and kog mouth,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
88,345,Anaktuvuk,151.4,88,400_88,2,4/25/2020,50,A,70.0772,-151.5057,4/25/2020,Colville Big Bend,Winter 2020,1,NFA,Lower Colville,Colville
88,345,Anaktuvuk,151.4,88,400_88,3,6/3/2020,85,A,69.6634,-151.8032,6/3/2020,Way up the Kog,Spring 2020,1,Kogosukruk,Other Colville Tribs,Other Colville Tribs
88,345,Anaktuvuk,151.4,88,400_88,3,6/3/2020,112,A,69.8811,-151.8011,6/12/2020,Up the Kik,Spring 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
88,345,Anaktuvuk,151.4,88,400_88,4,7/30/2020,92,A,69.8483,-151.5351,7/30/2020,Colville just upstream of Kog mouth,Summer 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
88,345,Anaktuvuk,151.4,88,400_88,4,7/30/2020,102,A,69.9531,-151.7245,8/11/2020,Back in lower Kik,Summer 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
88,345,Anaktuvuk,151.4,88,400_88,5,10/11/2020,78,A,69.9301,-151.7467,10/11/2020,A bit further up Kik,Fall 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
88,345,Anaktuvuk,151.4,88,400_88,6,4/15/2021,55,D,70.0726,-151.5369,4/15/2021,Colvill Big Bend,Winter 2021,1,NFA,Lower Colville,Colville
88,345,Anaktuvuk,151.4,88,400_88,7,6/14/2021,76,DD,70.0838,-151.4326,6/14/2021,Colvill Big Bend,Spring 2021,0,NFA,Lower Colville,Colville
88,345,Anaktuvuk,151.4,88,400_88,8,8/13/2021,86,DD,70.0708,-151.4847,8/13/2021,Colvill Big Bend,Summer 2021,0,NFA,Lower Colville,Colville
88,345,Anaktuvuk,151.4,88,400_88,9,4/20/2022,115,DD,70.09,-151.4827,4/21/2022,Colvill Big Bend,Winter 2022,0,NFA,Lower Colville,Colville
89,355,Colville,151.4,89,400_89,0,7/23/2019,0,Tagged,69.533,-151.4528,7/27/2019, ,Tagging 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
89,355,Colville,151.4,89,400_89,1,10/18/2019,24,A,69.5772,-151.4517,10/18/2019,downstream a bit,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
89,355,Colville,151.4,89,400_89,2,4/25/2020,5,D,69.5121,-151.4529,4/25/2020,upstream at mouth of Anaktuvuk,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
89,355,Colville,151.4,89,400_89,3,6/3/2020,36,DD,69.6811,-151.4864,6/3/2020,downstream Colville,Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
89,355,Colville,151.4,89,400_89,3,6/3/2020,37,DD,69.6817,-151.4655,6/12/2020, ,Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
89,355,Colville,151.4,89,400_89,4,7/30/2020,31,DD,69.6823,-151.4823,7/30/2020, ,Summer 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
89,355,Colville,151.4,89,400_89,4,7/30/2020,26,DD,69.6808,-151.4681,8/11/2020, ,Summer 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
89,355,Colville,151.4,89,400_89,5,10/11/2020,35,DD,69.6798,-151.494,10/11/2020, ,Fall 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
89,355,Colville,151.4,89,400_89,6,4/15/2021,65,DD,69.683,-151.4836,4/15/2021, ,Winter 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
89,355,Colville,151.4,89,400_89,7,6/14/2021,27,DD,69.6817,-151.4791,6/14/2021, ,Spring 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
89,355,Colville,151.4,89,400_89,8,8/13/2021,19,DD,69.6784,-151.4907,8/13/2021, ,Summer 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
90,350,Colville,151.4,90,400_90,0,7/23/2019,0,Tagged,69.533,-151.4528,7/27/2019, ,Tagging 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
90,350,Colville,151.4,90,400_90,2,4/25/2020,5,A,69.6146,-151.4254,4/25/2020,Colville DS Anuktuvak mouth,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
91,335,Anaktuvuk,151.4,91,400_91,0,7/23/2019,0,Tagged,69.5077,-151.4015,7/26/2019, ,Tagging 2019,1,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
92,345,Colville,151.4,92,400_92,0,7/23/2019,0,Tagged,69.533,-151.4528,7/27/2019, ,Tagging 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
